Hercilio Luz Int'l, FLN, -48.544812204959904, -27.664627694163833
Joinville-Lauro C. de Loyola, JOI, -48.80164981656161, -26.224294137478456
Presidente Castro Pinto Int'l, JPA, -34.9488925911125, -7.146174624020474
Augusto Severo Int'l, NAT, -35.24884101653892, -5.899120544771162
Francisco Sa Carneiro, OPO, -8.671272407196472, 41.23687089204524
Marechal Cunha Machado Int'l, SLZ, -44.236234470049205, -2.5835092104301847
Santos Air Force Base, SSZ, -46.30527049310029, -23.9237590410637
Teresina-Senador Petronio Portella, THE, -42.82124023178447, -5.06346299167191
Viracopos-Campinas Int'l, VCP, -47.141079191101426, -23.00962390853391
Eurico de Aguiar Salles, VIX, -40.28853687599133, -20.25741627594185
Alicante, ALC, -0.5572304403635879, 38.286640899392886
Almeria, LEI, -2.371601440591205, 36.84776727096432
Valencia, VLC, -0.4734749307716761, 39.49145978844889
Kiruna_Airport, KRN, 20.335152295489802, 67.8256066056432
Norrköping Airport, NRK, 16.23394076958144, 58.583380501754064
Husein Sastranegara Int'l, BDO, 107.57561185220892, -6.900424083534088
Rosario – Islas Malvinas Int'l, ROS, -60.78007872165863, -32.91622697438119
Maceio/Zumbi dos Palmares Int'l, MCZ, -35.79249512158329, -9.514941185401165
Sharm el-Sheikh Int'l, SSH, 34.39011892672875, 27.980404419916844
Taba Int'l, TCP, 34.775837899677896, 29.594499056801894
Agra, AGR, 77.96090917650903, 27.157727734749972
Vadodara, BDQ, 73.2262889533239, 22.33616400211708
Shahid Ashrafi Esfahani, KSH, 47.156583516563856, 34.34641677391081
Benina Int'l, BEN, 20.268039801851568, 32.08727746065531
King Abdulaziz AB, DHA, 50.1477245727844, 26.270368085476772
Nueva Hespérides Int'l, STY, -57.98408211764924, -31.437388338779797
Baikonur Cosmodrome, NULL, 63.30735442387505, 45.963573940312365
Kennedy Space Center, NULL, -80.6369680911892, 28.516370477202706
Centre Spatial Guyanais, NULL, -52.76842968934524, 5.239410012580352
Queen Beatrix Int'l, AUA, -70.00762285634964, 12.503464363029721
Djibouti-Ambouli Int'l, JIB, 43.149712785995575, 11.552101823017216
Diego Aracena Int'l, IQQ, -70.17863539553298, -20.547840087830867
Sabiha Gökçen Havaalani, SAW, 29.309599142388944, 40.90430035539573
Kosrae Island, KSA, 162.95704122507613, 5.352009857182798
Funafuti Int'l, FUN, 179.19544202302, -8.52485415059424
Dr. Babasaheb Ambedkar Int'l, NAG, 79.0537976421986, 21.089931763008746
Phuket Int'l, HKT, 98.30603849005591, 8.107684759527347
Nadi Int'l, NAN, 177.45115119805948, -17.752912947979222
Lic. Jesús Terán Peredo Int'l, AGU, -102.3140937400579, 21.701339032920746
Albenga, ALL, 8.12314535436409, 44.04587735981584
Queen Alia Int'l, AMM, 35.989707162192985, 31.722662160043214
Chacalluta Int'l, ARI, -70.3357301410959, -18.349206163957913
Atar Int'l, ATR, -13.05117043233154, 20.498270610156464
Ernesto Cortissoz Int'l, BAQ, -74.77655597826495, 10.886677595941366
Teniente Luis Candelaria Int'l, BRC, -71.16143008697632, -41.14599769581051
Bouaké, BYK, -5.0689422227531145, 7.736104955550318
Philip S. W. Goldson Int'l, BZE, -88.30820640330747, 17.536068657552093
Corpus Christi Int'l, CRP, -97.50226787102976, 27.77445607008226
Hato Int'l, CUR, -68.95687880727611, 12.184834605201921
Velazco Astete Int'l, CUZ, -71.94366414497216, -13.538218699263911
Julius Nyerere Int'l, DAR, 39.207471503916466, -6.866720042491186
Detroit City, DET, -83.00396814177334, 42.40909384319068
Presidente Nicolau Lobato Int'l, DIL, 125.52485420918208, -8.549311574145644
Moscow Domodedovo Int'l, DME, 37.90025312894517, 55.41415282230229
Dunedin Int'l, DUD, 170.200027, -45.923431
Dzaoudzi Pamanzi Int'l, DZA, 45.281786419789874, -12.80494743816432
El Paso Int'l, ELP, -106.39571467936567, 31.799086027258937
Zvartnots Int'l, EVN, 44.40006305369384, 40.15236794518844
Fort Worth Meacham Field, FTW, -97.35513485615866, 32.82075290479723
JAGS McCartney Int'l, GDT, -71.14613374488756, 21.442123743906283
Scholes Int'l, GLS, -94.85540138762639, 29.2671239212096
Goma Int'l, GOM, 29.240053495222842, -1.6583179500206946
Garoua Int'l, GOU, 13.372430937787765, 9.33068867678854
Antonio B. Won Pat Int'l, GUM, 144.8058503570926, 13.492646235946513
Gary/Chicago Int'l, GYY, -87.40835962474056, 41.617793001516596
Prince Said Ibrahim Int'l, HAH, 43.274561217961576, -11.536639382912684
Hobart Int'l, HBA, 147.50599619040787, -42.83760836948221
Honiara Int'l, HIR, 160.04585512992452, -9.427575664001457
Kiev Zhuliany Int'l, IEV, 30.445130518210362, 50.412808165984956
Irkutsk S.E., IKT, 104.35585974800242, 52.272889388224414
Indianapolis Int'l, IND, -86.27340036508855, 39.730204370396905
Nauru Int'l, INU, 166.91613965881993, -0.5450372268563837
Mataveri Int'l, IPC, -109.4300644100096, -27.158773838853794
Gob. Horacio Guzman Int'l, JUJ, -65.09376654588122, -24.386101077584634
Nanchang Changbei Int'l, KHN, 115.91197991860221, 28.862489120066552
Kunming Wujiaba Int'l, KMG, 102.74211757882347, 24.99999611008102
Leeds Bradford, LBA, -1.6598310673474594, 53.86908194744343
Libreville Leon M'ba Int'l, LBV, 9.410223378207123, 0.4571392295037592
Lomé Tokoin, LFW, 1.25093205640014, 6.16687362722297
Lviv Danylo Halytskyi Int'l, LWO, 23.946126959894446, 49.817850605000466
Marshall Islands Int'l, MAJ, 171.28191937064796, 7.0681184855709125
Macau Int'l, MFM, 113.57451294861951, 22.15765725296336
Aden Adde Int'l, MGQ, 45.30363741862018, 2.016353112149878
Maputo Int'l, MPM, 32.57419151947824, -25.924276711787034
Sir Seewoosagur Ramgoolam Int'l, MRU, 57.67698600766355, -20.431756779321564
Naples Int'l, NAP, 14.282844434020328, 40.87807288436389
Nouadhibou Int'l, NDB, -17.03343986915384, 20.92905230643873
Ningbo Lishe Int'l, NGB, 121.46181938848366, 29.820823190686056
Nouakchott Int'l, NKC, -15.95192592522014, 18.09792317181745
La Tontouta Int'l, NOU, 166.21723211869872, -22.013638624898107
Oakland Int'l, OAK, -122.21326125786332, 37.71230369516912
Ontario Int'l, ONT, -117.5923276516506, 34.06019110206596
Cork, ORK, -8.490141999838173, 51.84854054199235
Minangkabau Int'l, PDG, 100.28545585179133, -0.7860457140262733
João Paulo II, PDL, -25.696988219871116, 37.743331647293275
Bacha Khan Int'l, PEW, 71.51881499126668, 33.99140278895964
Glasgow Prestwick, PIK, -4.610971639010682, 55.50889181051421
Ponta Porã Int'l, PMG, -55.70607937485728, -22.551786560876014
Palmerston N. Int'l, PMR, 175.62128328195985, -40.32331788520548
Pohnpei Int'l, PNI, 158.2033044909644, 6.981306765121233
Tahiti Faa'a Int'l, PPT, -149.60975793242872, -17.55945776599425
Pisa Galileo Galilei Int'l, PSA, 10.400134371805603, 43.69832241576641
Port Sudan, PZU, 37.216065757541976, 19.576063653196776
Praia Int'l, RAI, -23.486201988358683, 14.944988935283243
Marrakech-Menara, RAK, -8.024605359079887, 31.60229465977643
Rarotonga Int'l, RAR, -159.7981563083873, -21.20098217246316
Siem Reap Int'l, REP, 103.81578052811155, 13.408796969353801
Hermes Quijada Int'l, RGA, -67.75302684626753, -53.7814746058316
Piloto Civil Norberto Fernandez Int'l, RGL, -69.30647117767309, -51.61169808554019
Reno-Tahoe Int'l, RNO, -119.77528330810486, 39.505849901470334
Roman Tmetuchl Int'l, ROR, 134.5329534661587, 7.364495536129204
Amilcar Cabral Int'l, SID, -22.9440574079648, 16.734793269338514
Sarajevo, SJJ, 18.336618545712724, 43.825887224679725
Robert L. Bradshaw Int'l, SKB, -62.714212504731584, 17.311125840442042
Martín Miguel de Güemes Int, SLA, -65.47847604377958, -24.84437427133154
Saipan Int'l, SPN, 145.7236946586376, 15.121516719766413
Juana Azurduy de Padilla Int'l, SRE, -65.29286313878465, -19.01391579246574
Princess Juliana Int'l, SXM, -63.1122760858602, 18.042244021474033
Ta'izz Int'l, TAI, 44.134782731062046, 13.685497002557412
Qingdao Liuting Int'l, TAO, 120.3806859490605, 36.267757808103866
Chuuk Int'l, TKK, 151.84204603740326, 7.457617802884429
Tangier Ibn Battouta, TNG, -5.912880876559137, 35.725765640927385
Bonriki Int'l, TRW, 173.14599079530137, 1.3806686975383045
Astana Int'l, TSE, 71.46094413999357, 51.0269352907712
Tianjin Binhai Int'l, TSN, 117.35272315991853, 39.12946099090075
Townsville, TSV, 146.77067890477002, -19.256181437621244
Teniente Gen. Benjamin Matienzo Int'l, TUC, -65.10812462362482, -26.835731005071423
Aeroport Tunis, TUN, 10.21769924471112, 36.84744821772193
Tucson Int'l, TUS, -110.93771323213196, 32.12035234418979
Chinggis Khaan Int'l, ULN, 106.76287399492858, 47.852526096668434
Ürümqi Diwopu Int'l, URC, 87.46712984878084, 43.898338219365286
Bauerfield Int'l, VLI, 168.3196227396616, -17.701699068178094
Wewak Int'l, WWK, 143.66910229969758, -3.5802268944474442
Châlons Vatry, XCR, 4.19111982574289, 48.78039461385664
Xiamen Gaoqi Int'l, XMN, 118.12696884672026, 24.537192570557004
Yap Int'l, YAP, 138.08643028361917, 9.497917333613481
Playa de Oro Int'l, ZLO, -104.56009520009748, 19.148086028585354
Cayenne – Rochambeau, CAY, -52.363806857235694, 4.821267143089237
Irkutsk N.W., UIIR, 104.19735928449404, 52.36164767001315
Shijiazhuang Zhengding Int'l, SJW, 114.6922665989016, 38.27814091311202
Heydar Aliyev Int'l, GYD, 50.04983948674051, 40.46274688390803
Lakatamia Airbase, LAK, 33.322201334898956, 35.10634480673619
Cabo Frio Int'l, CFB, -42.079251752018415, -22.925631709132773
Helsinki-Malmi, HEM, 25.045535369831455, 60.24937784995868
Luxembourg-Findel, LUX, 6.216421217287305, 49.63430409251016
Venice Marco Polo, VCE, 12.341067300436913, 45.504847758845486
Yangyang Int'l, YNY, 128.66298866883957, 38.058782416258545
Tabatinga Int'l, TBT, -69.93947393390899, -4.250324694933793
Boa Vista Int'l, BVB, -60.69222063386823, 2.84119534121157
Gran Canaria, LPA, -15.389924515846113, 27.936889971657408
Com. Armando Tola Int'l, ING, -72.05385691012962, -50.283900869003766
Stockholm-Skavsta, NYO, 16.92160555842542, 58.785104130344784
Polonia Int'l, MES, 98.67619257146407, 3.5665917999089403
Bangui M'Poko Int'l, BGF, 18.524123630208024, 4.398851536959572
Hangzhou Xiaoshan Int'l, HGH, 120.43209737631294, 30.235186279041436
Cassidy Int'l, CXI, -157.34977789343037, 1.9861611979240215
Šiauliai Int'l, SQQ, 23.383188573869113, 55.90376945403999
Niue Int'l, IUE, -169.92612977421672, -19.076712935451056
Guaraní Int'l, AGT, -54.83939952960621, -25.456857071581247
Rodríguez Ballón Int'l, AQP, -71.56793353852852, -16.344552065351998
Vladivostok Int'l, VVO, 132.13984172071468, 43.377649253388505
Pristina, PRN, 21.03026901247459, 42.58503311534483
Deurne, ANR, 4.450922773999088, 51.18912850638064
Gen. Márquez de León Int'l, LAP, -110.36719785980947, 24.076090352180334
Harbin Taiping, HRB, 126.2369830308627, 45.62060117232452
Trivandrum Int'l, TRV, 76.91890256129132, 8.476509938945144
Adnan Menderes, ADB, 27.149297595266408, 38.29123476451746
Nanjing Lukou Int'l, NKG, 118.86610214690592, 31.73532492961766
Freeport Int'l, FPO, -78.70393431144967, 26.548246747188983
Tripoli Int'l, TIP, 13.144258981071262, 32.66916955049933
Gander Int'l, YQX, -54.57557190935781, 48.946598006073565
Doha Int'l, DOH, 51.558548787654715, 25.268246131050645
Albuquerque Int'l, ABQ, -106.6166851616002, 35.04915780182765
V.C. Bird Int'l, ANU, -61.792367669835826, 17.140359937161683
Faleolo, APW, -171.99732221833983, -13.832501332395603
Asyut, ATZ, 31.016249043801107, 27.05081584069781
Bahrain Int'l, BAH, 50.62600287575336, 26.269697149949714
Bradley Int'l, BDL, -72.68539474333903, 41.93031600583518
Grantley Adams Int'l, BGI, -59.48741889531585, 13.079661104553033
Yundum Int'l, BJL, -16.652313269807472, 13.343860478894186
Bujumbura Int'l, BJM, 29.32098401699387, -3.322044349131131
Chileka Int'l, BLZ, 34.971944183793276, -15.68138447932725
Broome Int'l, BME, 122.23385051502184, -17.95257612926801
Bandar Abbass Int'l, BND, 56.368886456411, 27.210325845514543
Basrah Int'l, BSR, 47.668376663351836, 30.552799016106043
